"country","year","status","life_expectancy","adult_mortality","percentage_expenditure","hepatitis_b","polio","measles","infant_deaths","under_five_deaths","hiv_aids_life_exp","schooling","population","alcohol","gdp","cardiovascular_diseases","neonatal_disorders","hiv_aids_cause_deaths","malaria","tuberculosis","diarrheal_diseases","lower_respiratory_infections","healthcare_per_capita","total_deaths","cardio_death_prop","neonatal_death_prop","hiv_death_prop","malaria_death_prop","tb_death_prop"
"Costa Rica",2013,"Developing",79.4,96,386.1379123,94,95,0,1,1,0.1,13.7,47641,3.42,1569.66631,5306,317,176,0,44,101,491,4.86319788790932,5843,0.908095156597638,0.0542529522505562,0.0301215129214445,0,0.00753037823036112
"Costa Rica",2012,"Developing",79.2,97,2568.237059,91,9,0,1,1,0.1,13.6,4654122,3.34,9985.36959,5153,332,186,0,46,95,453,32.4272355934343,5717,0.901346860241385,0.0580724156025888,0.032534546090607,0,0.00804617806541893
"Costa Rica",2011,"Developing",79,98,2429.854745,84,82,0,1,1,0.1,13.4,46474,3.41,9186.59639,5036,345,154,0,48,89,425,30.757655,5583,0.902024001432921,0.061794734013971,0.0275837363424682,0,0.00859752821063944
"Costa Rica",2010,"Developing",78.1,16,2377.010299,89,93,0,1,1,0.1,13.3,454528,3.58,8199.414621,5127,357,156,0,51,90,421,30.435471177977,5691,0.900896151818661,0.0627306273062731,0.0274117026884555,0,0.00896151818661044
"Costa Rica",2009,"Developing",79.2,96,24.88720369,87,8,0,1,1,0.1,13.1,4488263,4.07,689.396224,4469,334,138,0,47,81,357,0.314232369823232,4988,0.895950280673617,0.0669607056936648,0.0276663993584603,0,0.00942261427425822
"Costa Rica",2008,"Developing",78.9,99,1859.095621,89,89,0,1,1,0.1,12.9,442958,4.22,6911.136136,4449,355,153,0,51,78,354,23.5626821419518,5008,0.888378594249201,0.0708865814696486,0.0305511182108626,0,0.0101837060702875
"Costa Rica",2007,"Developing",78.9,93,150.8891479,89,89,0,1,1,0.1,12.8,4369469,4.2,612.623418,4252,377,137,0,51,80,350,1.9124099860583,4817,0.882707079094872,0.0782644799667843,0.0284409383433672,0,0.0105875025949761
"Costa Rica",2006,"Developing",78,16,1185.412346,88,89,0,1,1,0.1,12.6,438794,4.15,5245.187372,4628,364,168,0,60,86,374,15.1975941794872,5220,0.886590038314176,0.0697318007662835,0.032183908045977,0,0.0114942528735632
"Costa Rica",2005,"Developing",78.6,97,1002.833273,9,91,1,1,1,0.1,12.4,4247841,4.1,4697.11135,4353,356,150,0,60,89,366,12.7586930407125,4919,0.884935962594023,0.0723724334214271,0.0304940028461069,0,0.0121976011384428
"Costa Rica",2004,"Developing",77.7,12,1043.10795,89,9,0,1,1,0.1,12.2,418738,4.09,4425.57467,4585,369,148,0,68,98,394,13.4248127413127,5170,0.886847195357834,0.0713733075435203,0.0286266924564797,0,0.0131528046421663
"Costa Rica",2003,"Developing",78,1,1070.268999,86,88,1,1,1,0.1,12.1,4125971,4.04,4167.71417,4452,390,165,0,71,101,395,13.7213974230769,5078,0.876723119338322,0.076801890508074,0.0324931075226467,0,0.0139818826309571
"Costa Rica",2002,"Developing",78.3,99,112.9493745,94,94,0,1,1,0.1,11.9,46324,4.17,462.14965,4362,419,148,0,74,105,396,1.44252074712644,5003,0.871876873875675,0.08374975014991,0.0295822506496102,0,0.0147911253248051
"Costa Rica",2001,"Developing",77.5,1,868.3713593,8,92,0,1,1,0.1,11.7,3996798,4.29,3981.52847,4471,431,167,0,80,112,421,11.2047917329032,5149,0.868323946397359,0.0837055738978442,0.0324334822295591,0,0.0155369974752379
"Costa Rica",2000,"Developing",77.6,98,94.17819458,89,8,0,1,1,0.1,11.6,3925443,4.34,388.363689,4347,420,151,0,82,111,427,1.21363652809278,5000,0.8694,0.084,0.0302,0,0.0164
"Croatia",2014,"Developed",77.8,97,1884.098811,95,95,0,0,0,0.1,15.1,4238389,12.14,13467.46827,23526,83,9,0,56,29,469,24.2172083676093,23674,0.99374841598378,0.00350595590098843,0.000380163892878263,0,0.00236546422235364
"Croatia",2013,"Developed",77.7,97,1899.107385,96,96,0,0,0,0.1,14.9,4255689,12.39,13574.749,23260,89,8,0,60,25,456,24.4415364864865,23417,0.993295469103643,0.0038006576418841,0.000341632147585088,0,0.00256224110688816
"Croatia",2012,"Developed",77.1,14,1851.713262,98,96,2,0,0,0.1,14.6,4267558,11.49,13235.97757,23852,86,12,0,68,23,477,24.017033229572,24018,0.993088516945624,0.00358064784744775,0.000499625281039221,0,0.00283120992588892
"Croatia",2011,"Developed",77,14,1913.356642,97,96,12,0,0,0.1,14.5,428622,12.19,14539.18421,24015,96,11,0,74,22,503,24.8487875584416,24196,0.992519424698297,0.00396759795007439,0.000454620598446024,0,0.00305835675318234
"Croatia",2010,"Developed",76.6,16,206.8868182,97,97,7,0,0,0.1,14.2,4417781,12.1,1355.74586,24314,104,12,0,83,20,554,2.7008723002611,24513,0.991881858605638,0.00424264675886264,0.000489536164484151,0,0.00338595847101538
"Croatia",2009,"Developed",76.3,19,2160.380199,97,96,2,0,0,0.1,14.2,442978,12.21,14157.14416,24176,119,16,0,94,17,643,28.3142883224115,24405,0.990616676910469,0.0048760499897562,0.00065560335996722,0,0.00385166973980742
"Croatia",2008,"Developed",76,116,2425.403891,97,96,51,0,0,0.1,14.3,443458,12.06,15893.8656,25049,115,8,0,106,17,785,31.9132090921053,25278,0.990940738982514,0.00454941055463249,0.000316480734235303,0,0.00419336972861777
"Croatia",2007,"Developed",75.8,114,2019.812779,95,96,0,0,0,0.1,14.3,4436,12.56,13546.69872,25067,120,4,0,114,16,912,26.6466065831135,25305,0.990594744121715,0.004742145820984,0.000158071527366133,0,0.0045050385299348
"Cyprus",2014,"Developed",83,53,207.3041936,96,99,10,0,0,0.1,14,115239,0.01,2734.88382,2729,25,4,0,4,18,148,2.49764088674699,2762,0.988052136133237,0.00905141202027516,0.00144822592324403,0,0.00144822592324403
"Cyprus",2013,"Developed",81,54,212.0859259,96,99,0,0,0,0.1,13.8,1143896,9.04,2797.96736,2665,24,4,0,4,17,145,2.61834476419753,2697,0.988134964775677,0.00889877641824249,0.00148312940304042,0,0.00148312940304042
"Cyprus",2012,"Developed",80,56,2159.756205,96,99,1,0,0,0.1,13.8,113562,10.55,28951.15556,2651,25,4,0,4,16,146,26.9969525625,2684,0.987704918032787,0.00931445603576751,0.0014903129657228,0,0.0014903129657228
"Cyprus",2011,"Developed",79.7,57,2443.325028,96,99,0,0,0,0.1,13.8,1124835,10.69,32233.83942,2672,25,4,0,4,15,149,30.6565248180678,2705,0.987800369685767,0.00924214417744917,0.00147874306839187,0,0.00147874306839187
"Cyprus",2010,"Developed",79.5,59,283.3300258,96,99,18,0,0,0.1,14.6,111267,11.32,3818.46396,2714,26,4,0,4,14,153,3.56389969559748,2748,0.987627365356623,0.00946142649199418,0.00145560407569141,0,0.00145560407569141
"Cyprus",2009,"Developed",79.3,6,230.2524184,96,99,0,0,0,0.1,14.1,19876,10.8,3215.8159,2738,27,4,0,4,13,154,2.90356139218159,2773,0.987378290659935,0.00973674720519293,0.00144248106743599,0,0.00144248106743599
"Cyprus",2008,"Developed",79.1,62,239.6409938,93,97,1,0,0,0.1,13.7,181563,12.01,3539.7488,2787,27,3,0,4,12,157,3.02959537041719,2821,0.987947536334633,0.00957107408720312,0.0010634526763559,0,0.00141793690180787
"Cyprus",2007,"Developed",78.9,63,1958.525877,93,97,0,0,0,0.1,13.5,163712,11.56,31386.63265,2858,27,3,0,4,12,161,24.8228881749049,2892,0.988243430152144,0.00933609958506224,0.00103734439834025,0,0.00138312586445367
"Cyprus",2006,"Developed",78.8,64,1700.841534,93,97,0,0,0,0.1,13.4,14559,11.47,27169.99256,2845,29,3,0,5,11,161,21.5842834263959,2882,0.987161693268564,0.0100624566273421,0.00104094378903539,0,0.00173490631505899
"Cyprus",2005,"Developed",78.7,65,1562.520827,88,98,1,0,0,0.1,13.5,127658,11.41,25324.48666,2772,31,3,0,5,11,157,19.8541401143583,2811,0.986125933831377,0.0110281038776236,0.00106723585912487,0,0.00177872643187478
"Cyprus",2004,"Developed",78.6,65,1586.724172,88,98,0,0,0,0.1,13.4,1141,13.03,23932.49128,2710,31,3,0,5,10,154,20.18733043257,2749,0.985813022917425,0.0112768279374318,0.00109130592942888,0,0.00181884321571481
"Cyprus",2003,"Developed",78.5,66,158.7087399,88,98,0,0,0,0.1,13,993563,10.62,2293.4789,2685,33,3,0,6,10,152,2.02176738726115,2727,0.984598459845985,0.0121012101210121,0.0011001100110011,0,0.0022002200220022
"Cyprus",2002,"Developed",78.4,68,1128.050886,88,98,0,0,0,0.1,12.5,976966,11.68,16372.29152,2703,35,2,0,6,10,154,14.3884041581633,2746,0.984340859431901,0.0127458120903132,0.000728332119446468,0,0.0021849963583394
"Cyprus",2001,"Developed",78.2,69,100.8086193,89,97,0,0,0,0.1,12.4,96282,10.16,1562.92433,2723,38,2,0,6,9,155,1.28911277877238,2769,0.983387504514265,0.0137233658360419,0.000722282412423258,0,0.00216684723726977
"Cyprus",2000,"Developed",78.1,7,950.8027925,89,97,0,0,0,0.1,12.5,943286,9.56,14672.8826,2791,42,2,0,7,9,159,12.1741714788732,2842,0.982054890921886,0.0147783251231527,0.000703729767769177,0,0.00246305418719212
"Djibouti",2014,"Developing",63,252,24.73299655,78,78,0,1,1,2.1,6.3,912164,0.38,174.91511,976,747,1062,173,448,340,631,0.392587246825397,3406,0.286553141514974,0.219318849089841,0.311802701115678,0.05079271873165,0.131532589547857
"Djibouti",2013,"Developing",62.7,256,229.4410095,82,82,28,1,2,2.1,6.3,896688,0.53,1622.637974,952,766,1077,25,465,362,660,3.65934624401914,3285,0.289802130898021,0.233181126331811,0.327853881278539,0.0076103500761035,0.141552511415525
"Djibouti",2012,"Developing",62.2,263,217.2125786,81,81,709,1,2,1.9,6.3,881185,0.52,1536.15685,912,778,1079,0,466,364,667,3.49216364308682,3235,0.281916537867079,0.240494590417311,0.333539412673879,0,0.144049459041731
"Djibouti",2011,"Developing",61.8,268,20.35974738,87,87,49,1,2,2.7,5.9,865937,0.39,143.986898,871,784,1098,1,464,367,677,0.329445750485437,3218,0.270665009322561,0.243629583592293,0.341205717837166,0.000310752019888129,0.144188937228092
"Djibouti",2010,"Developing",61.3,273,187.4960097,88,88,7,1,2,3.1,5.5,851146,0.44,1325.99724,831,788,1099,27,462,388,691,3.05866247471452,3207,0.25912067352666,0.245712503897724,0.342687870283754,0.00841908325537886,0.144059869036483
"Djibouti",2009,"Developing",69,279,177.2671607,89,89,48,1,2,3.2,5.3,83684,0.49,1253.657431,788,783,1068,82,457,372,691,2.56908928550725,3178,0.247954688483323,0.246381371932033,0.33606041535557,0.025802391441158,0.143801132787917
"Djibouti",2008,"Developing",62,289,171.7686449,88,89,143,1,2,3.3,5,822934,0.49,1214.77118,759,775,1038,9,467,384,702,2.77046201451613,3048,0.249015748031496,0.254265091863517,0.340551181102362,0.00295275590551181,0.153215223097113
"Djibouti",2007,"Developing",59.8,296,20.86878709,25,88,24,1,2,3.5,4.5,8942,0.45,147.586896,724,766,1010,16,469,400,711,0.348976372742475,2985,0.242546063651591,0.256616415410385,0.338358458961474,0.00536013400335008,0.157118927973199
"Dominican Republic",2014,"Developing",73.6,154,1088.244952,89,9,0,6,7,0.3,13.2,145844,5.92,6268.692122,25223,3901,1846,6,780,599,2211,14.7859368478261,31756,0.794275097619348,0.122842927320821,0.0581307469454591,0.000188940672628795,0.0245622874417433
"Dominican Republic",2013,"Developing",73.4,157,97.52211538,8,82,0,6,7,0.3,13.2,1281296,5.93,627.55544,23891,4196,1939,6,715,628,2227,1.32863917411444,30747,0.77701889615247,0.136468598562461,0.0630630630630631,0.000195140989364816,0.0232543012326406
"Dominican Republic",2012,"Developing",72.1,174,857.1307037,74,85,0,6,7,0.4,13.1,115495,5.93,5968.876767,22242,4107,1998,13,652,746,2148,11.8880818821082,29012,0.76664828346891,0.141562112229422,0.0688680545980973,0.000448090445332966,0.022473459258238
"Dominican Republic",2011,"Developing",73.1,16,843.7876995,8,84,2,6,7,0.7,13,12795,5.91,5759.643,20901,3985,2083,22,625,696,2076,11.5429233857729,27616,0.756843858632677,0.144300405561993,0.0754272885283893,0.000796639629200463,0.0226318076477404
"Dominican Republic",2010,"Developing",72.7,166,664.5585242,83,85,0,6,8,0.9,12.9,9897985,6.02,5451.6696,20355,3826,2169,43,647,586,2055,9.14110762310866,27040,0.752773668639053,0.141494082840237,0.0802144970414201,0.00159023668639053,0.0239275147928994
"Dominican Republic",2009,"Developing",73.6,157,587.8828228,8,85,0,6,8,1.2,12.9,9767758,6.05,4952.67753,19697,3793,2247,22,664,599,2029,7.98753835326087,26423,0.745449040608561,0.14354918063808,0.0850395488778715,0.000832607955190554,0.0251296219202967
"Dominican Republic",2008,"Developing",73.3,161,49.09241952,81,86,0,6,8,1.4,12.8,963652,6.12,511.37937,18895,3826,2406,22,673,633,1998,0.669746514597544,25822,0.731740376423205,0.148168228642243,0.0931763612423515,0.000851986678026489,0.026063047014174
"Dominican Republic",2007,"Developing",72.9,164,74.8217488,81,86,0,6,8,1.6,12.7,954353,6.05,4647.31359,18249,4080,2732,27,679,699,2027,1.02636143758573,25767,0.708231458842706,0.15834206543253,0.106027088912174,0.00104785190359762,0.0263515349089921
"Dominican Republic",2006,"Developing",72.3,178,352.9551269,84,88,0,7,8,1.8,12.6,9371338,6.2,3836.468771,17684,4107,3100,29,692,794,2033,4.88181365006916,25612,0.690457598000937,0.160354521318132,0.121037013899734,0.001132281742933,0.0270185850382633
"Dominican Republic",2005,"Developing",69.7,28,289.7418649,87,86,0,7,8,2,12.6,9237566,5.71,3681.5993,17011,4121,3430,32,715,908,2039,4.1569851492109,25309,0.672132443004465,0.162827452684816,0.13552491208661,0.00126437235765933,0.0282508198664507
"Dominican Republic",2004,"Developing",69.3,214,182.6162515,82,66,0,7,8,2.1,12.5,912998,5.16,2421.9662,15930,4178,3644,21,740,1005,1985,2.63515514430014,24513,0.649859258352711,0.170440174601232,0.148655815281687,0.000856688287847265,0.0301880634765227
"Dominican Republic",2003,"Developing",73,22,293.0196601,79,65,0,7,8,2.3,12.4,896776,6.32,2372.628827,14321,4190,3686,16,709,1091,1821,4.01396794657534,22922,0.624770962394206,0.182793822528575,0.160806212372393,0.000698019370037519,0.0309309833347875
"Dominican Republic",2002,"Developing",71.4,189,4.67359227,63,74,0,7,8,2.4,12.3,8832285,6.43,38.46578,13079,4355,3657,16,662,1195,1710,0.0654564743697479,21769,0.600808489135927,0.200055124259268,0.167991180118517,0.000734990123570215,0.0304102163627176
"Dominican Republic",2001,"Developing",71.2,188,340.0239945,66,71,113,7,9,2.5,12.3,8697126,6.13,2862.154836,12571,4656,3611,14,670,1362,1723,4.7756179002809,21522,0.584099990707183,0.216336771675495,0.167781804664994,0.000650497165690921,0.0311309357866369
"Dominican Republic",2000,"Developing",72,176,44.79247812,68,71,253,7,9,2.5,12.2,8562622,6.58,282.4242,12124,4736,3524,19,699,1553,1710,0.622117751666667,21102,0.574542697374656,0.224433702966543,0.166998388778315,0.000900388588759359,0.0331248222917259
"Ecuador",2014,"Developing",76,121,79.11626341,83,84,0,6,7,0.1,14,1593112,3.82,6432.216537,19146,2512,1229,0,724,487,5284,1.04100346592105,23611,0.810893227732836,0.106391088899242,0.052052009656516,0,0.0306636737114057
"Ecuador",2013,"Developing",76,121,59.12850204,87,87,0,6,8,0.1,13.4,15661547,3.77,674.9829,18703,2656,1144,2,729,500,5301,0.778006605789474,23234,0.804984075062409,0.114315227683567,0.049238185417922,8.60807437376259e-05,0.0313764310923646
"Ecuador",2012,"Developing",75.5,127,41.88087712,88,85,72,7,8,0.1,13.3,15419666,3.92,572.14313,17911,2754,1051,1,772,521,5176,0.554713604238411,22489,0.796433812085909,0.122459869269421,0.0467339588243141,4.4466183467473e-05,0.0343278936368891
"Ecuador",2011,"Developing",75.3,131,344.7412164,88,85,257,7,8,0.1,13.2,15177355,3.99,5223.351763,16936,2907,982,3,835,556,5058,4.57823660557769,21663,0.781793842034806,0.134191940174491,0.0453307482804782,0.00013848497438028,0.0385449845358445
"Ecuador",2010,"Developing",75,134,367.9285652,9,88,0,7,8,0.1,13.1,1493469,3.95,4657.32361,16791,3192,1051,3,938,609,5224,4.90571420266667,21975,0.764095563139932,0.145255972696246,0.0478270762229807,0.000136518771331058,0.0426848691695108
"Ecuador",2009,"Developing",75.1,137,282.1440066,91,91,0,7,8,0.1,13.1,14691275,3.87,4255.56571,16361,3304,1023,6,982,648,5232,3.756910873502,21676,0.754797933198007,0.152426646982838,0.0471950544380882,0.000276803838346558,0.0453035615427201
"Ecuador",2008,"Developing",74.6,139,197.9303077,93,94,1,7,9,0.1,13,14447562,3.76,4274.95265,16177,3512,979,4,1021,691,5280,2.65322128284182,21693,0.745724427234592,0.161895542340847,0.0451297653620984,0.000184391278292537,0.04706587378417
"Ecuador",2007,"Developing",74.7,14,19.60467787,94,95,0,7,9,0.2,12.9,1425453,3.63,359.71886,15814,3676,945,14,1076,747,5253,0.262445486880857,21525,0.734680603948897,0.170778164924506,0.0439024390243902,0.000650406504065041,0.0499883855981417
"Ecuador",2006,"Developing",74.4,144,19.13983284,96,92,0,8,9,0.3,12.8,1396748,3.52,335.786541,15516,3791,988,21,1161,836,5205,0.257255817741935,21477,0.722447269171672,0.176514410765004,0.0460027005633934,0.000977790194161196,0.054057829305769
"Ecuador",2005,"Developing",74.2,151,18.09317114,92,89,0,8,9,0.3,12.8,13735233,3.54,321.942547,15031,3936,862,32,1223,911,5121,0.243843276819407,21084,0.712910263707076,0.186681844052362,0.040884082716752,0.0015177385695314,0.0580060709542781
"Ecuador",2004,"Developing",74.4,148,16.37920405,88,9,0,8,9,0.3,12.7,1359647,3.65,278.557892,14160,4176,727,99,1210,974,4998,0.220150592069892,20372,0.695071666993913,0.204987237384646,0.0356862360102101,0.00485961123110151,0.0593952483801296
"Ecuador",2003,"Developing",74.4,151,18.26183281,82,97,0,8,10,0.3,12.6,1328961,3.69,244.46898,13616,4359,636,207,1244,1014,4898,0.245454742069892,20062,0.678696042268966,0.217276443026617,0.0317017246535739,0.010318014156116,0.0620077758947263
"Ecuador",2002,"Developing",73.6,157,187.3843511,75,88,0,8,10,0.3,12.5,13726,3.88,2183.966796,12815,4542,564,410,1258,1045,4755,2.54598303125,19589,0.654193680126602,0.231864822094032,0.0287916687937108,0.0209301138393997,0.0642197151462555
"Ecuador",2001,"Developing",73.4,158,14.5887403,69,9,2,9,10,0.3,12.4,12852755,4.13,193.741571,11382,4688,474,861,1226,1067,4431,0.198756679836512,18631,0.610917288390317,0.25162363802265,0.0254414685202083,0.0462133004132897,0.0658043046535344
"Ecuador",2000,"Developing",72.8,163,84.17527008,36,83,0,9,11,0.3,12.4,12628596,3.99,1451.29776,11488,4858,351,1184,1348,1153,4472,1.15625370989011,19229,0.597430963648656,0.252639242810339,0.0182536793384991,0.0615736647771595,0.0701024494253471
"El Salvador",2014,"Developing",73.3,181,665.7260253,93,93,0,2,2,0.2,13.2,6281189,2.52,3988.771871,8896,731,775,1,98,318,2238,9.08221044065484,10501,0.847157413579659,0.0696124178649652,0.0738024950004761,9.5229025807066e-05,0.00933244452909247
"El Salvador",2013,"Developing",73,184,653.6925016,92,92,0,2,2,0.2,13.2,625777,2.42,3895.664491,8124,802,743,1,88,315,2069,8.95469180273973,9758,0.832547653207624,0.0821889731502357,0.0761426521828243,0.000102480016396803,0.00901824144291863
"El Salvador",2012,"Developing",73,181,591.7757569,92,93,0,2,2,0.3,13.2,6221246,2.48,3827.786267,7551,813,712,1,85,317,1943,8.10651721780822,9162,0.824165029469548,0.0887360838244925,0.0777122898930365,0.000109146474568871,0.00927745033835407
"El Salvador",2011,"Developing",72,197,549.2783081,89,9,0,2,2,0.3,13,619256,2.37,3736.58713,7846,802,722,1,92,329,2029,7.62886539027778,9463,0.82912395646201,0.0847511360033816,0.0762971573496777,0.000105674733171299,0.00972207545175948
"El Salvador",2010,"Developing",72,191,469.3904193,89,89,0,2,2,0.3,12.9,6164626,2.36,3474.392445,7525,797,766,1,90,338,1987,6.51931137916667,9179,0.819806079093583,0.0868286305697788,0.0834513563569016,0.000108944329447652,0.0098049896502887
"El Salvador",2009,"Developing",71.4,23,416.4338399,91,91,0,2,2,0.3,12.8,6137276,2.55,3366.482133,7803,824,800,1,97,359,2114,5.83240672128851,9525,0.819212598425197,0.086509186351706,0.083989501312336,0.00010498687664042,0.0101837270341207
"El Salvador",2008,"Developing",71.7,194,53.95949877,98,98,0,2,3,0.3,13.4,61131,2.68,357.347674,7325,816,823,1,94,369,2017,0.75257320460251,9059,0.808588144386798,0.0900761673473893,0.0908488795672812,0.000110387459984546,0.0103764212385473
